time,Lyman_alpha,MgII,au_factor,Lyman_alpha_corr,MgII_corr
2020-02-29,0.006227754,0.2628393,0.9815284,0.0061127176,0.25798422
2020-03-01,0.0062280293,0.26286674,0.9819989,0.006115918,0.25813484
2020-03-02,0.0062405914,0.26294935,0.9824741,0.006131219,0.25834092
2020-03-03,0.0062264577,0.26290318,0.9829542,0.0061203227,0.25842178
2020-03-04,0.006223591,0.26291645,0.9834399,0.006120528,0.25856254
2020-03-05,0.0061996975,0.26282412,0.9839315,0.0061000776,0.25860092
2020-03-06,0.006245114,0.2629913,0.98442924,0.0061478727,0.25889632
2020-03-07,0.0062594526,0.2630716,0.9849339,0.0061651473,0.25910813
2020-03-08,0.0062370673,0.26303598,0.98544556,0.0061462903,0.25920764
2020-03-09,0.0062536392,0.26318648,0.9859646,0.0061658667,0.25949255
2020-03-10,0.006292429,0.26335973,0.98649096,0.006207424,0.25980198
2020-03-11,0.006221725,0.2630512,0.98702455,0.0061409953,0.259638
2020-03-12,0.006219341,0.26301095,0.98756486,0.0061420025,0.25974038
2020-03-13,0.0062057558,0.26296815,0.9881112,0.006131977,0.25984177
2020-03-14,0.0061757946,0.2629176,0.9886631,0.00610578,0.25993693
2020-03-15,0.0061838324,0.26293513,0.9892194,0.006117167,0.26010054
2020-03-16,0.006176173,0.2629118,0.98977953,0.00611305,0.26022473
2020-03-17,0.0062475116,0.26321697,0.9903427,0.0061871773,0.260675
2020-03-18,0.0062587513,0.26324254,0.990908,0.006201847,0.26084915
2020-03-19,0.0062868656,0.2633693,0.99147487,0.0062332693,0.26112404
2020-03-20,0.006266017,0.26328868,0.9920429,0.0062161577,0.26119366
2020-03-21,0.0062300786,0.2631867,0.9926114,0.006184047,0.26124212
2020-03-22,0.006240704,0.26319492,0.9931799,0.006198142,0.2613999
2020-03-23,0.0062192255,0.26311058,0.99374825,0.0061803446,0.26146567
2020-03-24,0.006255854,0.26326874,0.994316,0.0062202956,0.2617723
2020-03-25,0.0062568136,0.26331663,0.994883,0.0062247976,0.26196924
2020-03-26,0.006203932,0.2631502,0.9954493,0.0061757,0.26195267
2020-03-27,0.00617166,0.2629963,0.99601454,0.006147063,0.26194814
2020-03-28,0.006134102,0.26284683,0.99657893,0.006113117,0.2619476
2020-03-29,0.0061474154,0.26291162,0.99714255,0.0061298492,0.26216036
2020-03-30,0.006191282,0.26311713,0.9977054,0.0061770757,0.2625134
2020-03-31,0.006170311,0.26309487,0.99826807,0.0061596246,0.26263922
2020-04-01,0.0061412365,0.2630486,0.9988307,0.0061340556,0.262741
2020-04-02,0.006170682,0.26322398,0.99939364,0.0061669406,0.26306435
2020-04-03,0.0061773844,0.26321065,0.99995714,0.0061771194,0.2631994
2020-04-04,0.0061769336,0.26326606,1.0005223,0.0061801597,0.26340353
2020-04-05,0.0061601875,0.26321888,1.001089,0.006166896,0.26350552
2020-04-06,0.0061660274,0.26324844,1.0016577,0.006176249,0.26368484
2020-04-07,0.0061414484,0.2631387,1.0022291,0.0061551384,0.26372528
2020-04-08,0.0061375606,0.26309234,1.0028028,0.006154763,0.26382974
2020-04-09,0.0061438438,0.26313213,1.0033791,0.0061646043,0.26402128
2020-04-10,0.006168375,0.26319164,1.0039574,0.0061927857,0.2642332
2020-04-11,0.006162462,0.26318398,1.004537,0.006190421,0.26437804
2020-04-12,0.006111195,0.26297358,1.0051172,0.006142467,0.26431927
2020-04-13,0.00611194,0.26297706,1.0056975,0.0061467625,0.26447538
2020-04-14,0.0061219158,0.26303264,1.0062768,0.006160342,0.26468366
2020-04-15,0.006085415,0.26293588,1.0068545,0.0061271274,0.26473817
2020-04-16,0.006073764,0.2628682,1.0074301,0.0061188927,0.26482132
2020-04-17,0.006090892,0.26296332,1.0080024,0.0061396337,0.26506767
2020-04-18,0.00609248,0.26296684,1.0085714,0.006144701,0.26522082
2020-04-19,0.0060639274,0.26287138,1.0091361,0.006119328,0.265273
2020-04-20,0.006063041,0.26289925,1.0096962,0.0061218296,0.2654484
2020-04-21,0.006068517,0.26291692,1.0102513,0.006130727,0.26561216
2020-04-22,0.0060901116,0.263018,1.010801,0.0061558904,0.26585886
2020-04-23,0.0061096298,0.2630968,1.0113451,0.0061789444,0.2660817
2020-04-24,0.006139367,0.26325843,1.0118835,0.006212324,0.26638687
2020-04-25,0.0060965125,0.26307923,1.0124159,0.0061722063,0.2663456
2020-04-26,0.0060777636,0.26310876,1.0129423,0.006156424,0.266514
2020-04-27,0.00613468,0.26339605,1.0134628,0.0062172697,0.26694208
2020-04-28,0.006132786,0.26345664,1.0139775,0.0062185074,0.2671391
2020-04-29,0.006145314,0.26357067,1.0144869,0.0062343404,0.267389
2020-04-30,0.0061430996,0.26361704,1.0149912,0.006235192,0.26756898
2020-05-01,0.006155083,0.26360485,1.0154908,0.00625043,0.2676883
2020-05-02,0.006125506,0.2634472,1.0159863,0.0062234304,0.26765874
2020-05-03,0.006124333,0.26340201,1.0164781,0.00622525,0.26774237
2020-05-04,0.0061318963,0.26338324,1.0169668,0.0062359353,0.267852
2020-05-05,0.006114946,0.2632773,1.017453,0.00622167,0.26787227
2020-05-06,0.0060875933,0.2632156,1.017937,0.006196786,0.2679369
2020-05-07,0.006049459,0.26306424,1.0184187,0.006160882,0.26790953
2020-05-08,0.0060894494,0.2631781,1.0188981,0.0062045287,0.26815167
2020-05-09,0.006075161,0.26317835,1.0193752,0.0061928686,0.2682775
2020-05-10,0.006023708,0.26299393,1.0198493,0.0061432743,0.26821417
2020-05-11,0.0059707523,0.26276293,1.0203198,0.006092077,0.26810223
2020-05-12,0.0059873313,0.26288575,1.020786,0.0061117844,0.2683501
2020-05-13,0.006031452,0.26305336,1.0212475,0.0061596055,0.26864257
2020-05-14,0.0060366443,0.26306865,1.0217031,0.0061676586,0.26877806
2020-05-15,0.006010882,0.263008,1.0221525,0.0061440384,0.2688343
2020-05-16,0.0060110893,0.26298085,1.022595,0.00614691,0.26892292
2020-05-17,0.0060668257,0.26331797,1.0230299,0.006206544,0.26938218
2020-05-18,0.0061171823,0.2636743,1.0234568,0.006260672,0.26985925
2020-05-19,0.006096967,0.2635655,1.0238754,0.006242534,0.26985824
2020-05-20,0.0060731177,0.26346192,1.0242846,0.006220601,0.26986
2020-05-21,0.0061112447,0.26363838,1.0246848,0.0062620994,0.27014622
2020-05-22,0.00616314,0.26386723,1.0250752,0.0063176816,0.27048376
2020-05-23,0.0061490396,0.26379356,1.0254556,0.006305567,0.2705086
2020-05-24,0.0061192024,0.26367632,1.0258261,0.0062772376,0.27048606
2020-05-25,0.006121376,0.26371437,1.0261866,0.006281674,0.27062014
2020-05-26,0.006119911,0.26368093,1.0265371,0.0062823156,0.27067825
2020-05-27,0.0061092046,0.26360613,1.0268778,0.0062734066,0.27069128
2020-05-28,0.006070822,0.26344958,1.0272092,0.006236004,0.2706178
2020-05-29,0.006083139,0.26348805,1.0275315,0.006250617,0.27074227
2020-05-30,0.006091204,0.26362628,1.0278453,0.006260815,0.270967
2020-05-31,0.0060735173,0.26356173,1.0281513,0.0062444946,0.2709813
2020-06-01,0.006065124,0.263544,1.02845,0.006237677,0.2710418
2020-06-02,0.0060815727,0.26360825,1.0287422,0.0062563703,0.27118492
2020-06-03,0.006107708,0.26378533,1.0290282,0.0062850034,0.27144253
2020-06-04,0.006132336,0.26406384,1.0293086,0.0063120658,0.27180317
2020-06-05,0.006131254,0.26416,1.0295832,0.006312636,0.2719747
2020-06-06,0.0061494783,0.2642242,1.0298525,0.0063330554,0.27211195
2020-06-07,0.0061590523,0.2642998,1.0301162,0.0063445396,0.2722595
2020-06-08,0.006132177,0.26416463,1.0303738,0.0063184346,0.2721883
2020-06-09,0.0061369757,0.26415324,1.030625,0.0063249203,0.27224293
2020-06-10,0.0061248527,0.26405805,1.0308691,0.0063139214,0.2722093
2020-06-11,0.006096004,0.2638517,1.0311059,0.0062856255,0.27205905
2020-06-12,0.006060704,0.26366687,1.0313344,0.0062506124,0.2719287
2020-06-13,0.006008337,0.26340094,1.0315542,0.006197925,0.27171236
2020-06-14,0.0060495213,0.2634697,1.0317647,0.006241683,0.27183875
2020-06-15,0.0060342792,0.26334512,1.0319656,0.0062271687,0.27176312
2020-06-16,0.006025498,0.26328352,1.0321561,0.0062192543,0.2717497
2020-06-17,0.0060694064,0.26349205,1.0323359,0.006265666,0.2720123
2020-06-18,0.006046306,0.26337254,1.0325044,0.0062428378,0.27193332
2020-06-19,0.006020356,0.2632843,1.0326614,0.0062169894,0.27188355
2020-06-20,0.006052039,0.26340678,1.0328066,0.0062505864,0.27204826
2020-06-21,0.0060278354,0.2633163,1.0329394,0.0062263887,0.2719898
2020-06-22,0.0060216356,0.2633194,1.0330601,0.0062207114,0.27202475
2020-06-23,0.006025543,0.2632718,1.0331684,0.0062254006,0.27200413
2020-06-24,0.0060111573,0.2632647,1.0332646,0.0062111164,0.2720221
2020-06-25,0.006016536,0.26331183,1.0333488,0.0062171803,0.27209297
2020-06-26,0.0059978445,0.26325914,1.0334218,0.006198303,0.2720577
2020-06-27,0.0060249073,0.26338762,1.0334836,0.006226643,0.27220678
2020-06-28,0.006010778,0.26335526,1.0335354,0.0062123514,0.27218696
2020-06-29,0.0060187494,0.26332062,1.0335776,0.0062208446,0.2721623
2020-06-30,0.0060381494,0.263379,1.0336108,0.0062410966,0.2722314
2020-07-01,0.0060423273,0.26349014,1.0336359,0.006245566,0.27235284
2020-07-02,0.00605592,0.2635762,1.0336533,0.0062597212,0.2724464
2020-07-03,0.006098359,0.26372123,1.0336635,0.0063036513,0.272599
2020-07-04,0.0061122603,0.2638526,1.0336667,0.00631804,0.27273566
2020-07-05,0.0060893777,0.26374975,1.0336634,0.006294367,0.27262846
2020-07-06,0.0060687903,0.2636237,1.033653,0.0062730233,0.27249545
2020-07-07,0.0060684513,0.26364693,1.0336359,0.006272569,0.2725149
2020-07-08,0.0060135676,0.26338622,1.0336113,0.0062156916,0.27223897
2020-07-09,0.006065764,0.26351976,1.0335791,0.006269447,0.27236852
2020-07-10,0.006069319,0.26355582,1.0335388,0.0062728766,0.27239516
2020-07-11,0.0060093817,0.2632953,1.0334901,0.0062106363,0.27211305
2020-07-12,0.0059988103,0.26319224,1.0334324,0.0061993646,0.27199137
2020-07-13,0.005984112,0.2631512,1.0333652,0.0061837737,0.2719313
2020-07-14,0.0060030217,0.26326934,1.0332884,0.0062028524,0.27203313
2020-07-15,0.0060079996,0.26329902,1.0332011,0.0062074717,0.27204084
2020-07-16,0.0060443305,0.2634349,1.033103,0.006244416,0.27215537
2020-07-17,0.0060392884,0.2634029,1.0329939,0.006238548,0.2720936
2020-07-18,0.006026057,0.26339903,1.032873,0.0062241517,0.27205777
2020-07-19,0.006030665,0.2634306,1.0327402,0.0062281103,0.2720554
2020-07-20,0.0060454663,0.2634168,1.0325954,0.0062425206,0.27200297
2020-07-21,0.0060459194,0.26345614,1.032438,0.0062420373,0.27200213
2020-07-22,0.006033015,0.263437,1.0322686,0.006227692,0.27193776
2020-07-23,0.0060321297,0.26342535,1.0320868,0.006225682,0.27187783
2020-07-24,0.0060194475,0.26338205,1.0318936,0.0062114294,0.27178225
2020-07-25,0.0060178204,0.26341075,1.031689,0.0062085195,0.271758
2020-07-26,0.006017515,0.26339093,1.0314739,0.0062069097,0.27168086
2020-07-27,0.006012634,0.263351,1.031249,0.006200523,0.27158046
2020-07-28,0.006100664,0.26378652,1.031015,0.006289876,0.2719679
2020-07-29,0.006147679,0.2641218,1.0307728,0.0063368604,0.27224958
2020-07-30,0.0061965585,0.26439363,1.0305231,0.0063856966,0.27246374
2020-07-31,0.006190082,0.2644226,1.0302664,0.0063774334,0.2724257
2020-08-01,0.0062258197,0.26459527,1.0300032,0.006412614,0.27253398
2020-08-02,0.0062420657,0.26465732,1.0297339,0.0064276666,0.27252662
2020-08-03,0.0062600276,0.2648191,1.0294588,0.00644444,0.27262032
2020-08-04,0.0062600314,0.2648248,1.0291779,0.006442686,0.27255183
2020-08-05,0.0062857275,0.264918,1.0288912,0.00646733,0.2725718
2020-08-06,0.006296872,0.2649034,1.0285985,0.0064769536,0.27247924
2020-08-07,0.0062862826,0.26487756,1.0282998,0.0064641833,0.27237353
2020-08-08,0.0062928423,0.26487952,1.0279948,0.006469009,0.27229476
2020-08-09,0.0062524695,0.26458618,1.027683,0.0064255567,0.27191073
2020-08-10,0.006213568,0.26432478,1.0273643,0.006383598,0.27155784
2020-08-11,0.00619262,0.26409897,1.0270382,0.0063600573,0.27123973
2020-08-12,0.0061870306,0.26404175,1.0267044,0.006352252,0.27109283
2020-08-13,0.0062226285,0.26422858,1.0263624,0.006386672,0.27119428
2020-08-14,0.006220836,0.26417053,1.0260121,0.006382653,0.27104214
2020-08-15,0.00616857,0.26394612,1.0256526,0.00632681,0.27071702
2020-08-16,0.0061679874,0.26382902,1.0252839,0.0063239383,0.27049965
2020-08-17,0.0061379573,0.26371703,1.0249054,0.006290826,0.270285
2020-08-18,0.0061394866,0.2637844,1.024517,0.006290009,0.27025163
2020-08-19,0.0061578467,0.26384318,1.0241184,0.006306364,0.27020666
2020-08-20,0.0061758086,0.2639093,1.0237098,0.006322236,0.27016655
2020-08-21,0.0061648213,0.26384205,1.0232912,0.0063084075,0.26998726
2020-08-22,0.0061292676,0.26361325,1.0228633,0.006269403,0.26964033
2020-08-23,0.006123027,0.26356515,1.0224265,0.0062603448,0.269476
2020-08-24,0.0061348006,0.26360622,1.0219818,0.0062696547,0.26940078
2020-08-25,0.0061418437,0.2636481,1.0215298,0.006274076,0.2693244
2020-08-26,0.006137548,0.26367977,1.0210713,0.0062668743,0.26923585
2020-08-27,0.0061401487,0.2636302,1.0206072,0.00626668,0.2690629
2020-08-28,0.006197413,0.2639012,1.0201384,0.006322219,0.26921573
2020-08-29,0.0061748167,0.2638044,1.0196652,0.006296246,0.2689922
2020-08-30,0.006207575,0.2638915,1.0191883,0.006326688,0.2689551
2020-08-31,0.0061677676,0.2636897,1.0187081,0.0062831547,0.26862285
2020-09-01,0.006201879,0.2638285,1.0182251,0.0063149086,0.2686368
2020-09-02,0.0061863917,0.2637431,1.017739,0.006296132,0.26842165
2020-09-03,0.0061851554,0.26371998,1.0172505,0.006291853,0.2682693
2020-09-04,0.006200212,0.2637501,1.0167596,0.0063041253,0.26817048
2020-09-05,0.006192169,0.26367143,1.0162657,0.0062928894,0.26796025
2020-09-06,0.0061791437,0.26361597,1.0157694,0.0062765847,0.26777303
2020-09-07,0.006196693,0.26360843,1.0152699,0.006291316,0.2676337
2020-09-08,0.006189529,0.26355502,1.0147673,0.0062809316,0.26744702
2020-09-09,0.0061644823,0.2634311,1.0142614,0.0062523964,0.26718798
2020-09-10,0.0061783954,0.26349694,1.0137516,0.0062633585,0.26712045
2020-09-11,0.0061609545,0.2633788,1.0132378,0.0062425123,0.26686537
2020-09-12,0.0061318562,0.263224,1.0127196,0.0062098512,0.26657212
2020-09-13,0.0061229337,0.2632169,1.0121965,0.0061976123,0.26642725
2020-09-14,0.006112692,0.26321033,1.0116682,0.006184016,0.26628152
2020-09-15,0.0061366544,0.26326832,1.0111341,0.006204981,0.2661996
2020-09-16,0.0061378763,0.26325265,1.0105941,0.0062029017,0.26604158
2020-09-17,0.0061242776,0.2631741,1.0100479,0.006185814,0.26581845
2020-09-18,0.0061568054,0.2632768,1.0094956,0.0062152683,0.26577675
2020-09-19,0.00618091,0.26339042,1.0089375,0.006236152,0.26574448
2020-09-20,0.0061278776,0.2631546,1.0083737,0.0061791907,0.26535818
2020-09-21,0.00611363,0.26308602,1.0078053,0.006161349,0.2651395
2020-09-22,0.0061706924,0.26346073,1.0072329,0.0062153246,0.26536632
2020-09-23,0.0061841793,0.26369926,1.0066574,0.00622535,0.2654548
2020-09-24,0.0062469216,0.26402247,1.0060796,0.0062849,0.26562762
2020-09-25,0.006260105,0.26411325,1.0055001,0.006294536,0.2655659
2020-09-26,0.0063124835,0.264288,1.00492,0.0063435407,0.2655883
2020-09-27,0.006320143,0.2642872,1.0043397,0.0063475706,0.26543412
2020-09-28,0.0063652904,0.26443106,1.0037599,0.006389223,0.2654253
2020-09-29,0.0063672834,0.2643963,1.0031811,0.0063875383,0.2652374
2020-09-30,0.006312597,0.26411405,1.0026035,0.006329032,0.26480168
2020-10-01,0.0063227955,0.26409805,1.0020275,0.006335615,0.2646335
2020-10-02,0.006340674,0.26406792,1.0014534,0.0063498896,0.2644517
2020-10-03,0.0063423105,0.26402882,1.0008813,0.0063479003,0.2642615
2020-10-04,0.006311158,0.2638178,1.0003113,0.0063131223,0.2638999
2020-10-05,0.0062948186,0.26363274,0.9997433,0.0062932028,0.26356506
2020-10-06,0.006305465,0.2635911,0.9991773,0.0063002775,0.26337424
2020-10-07,0.0062692356,0.26345506,0.99861306,0.006260541,0.26308966
2020-10-08,0.006277201,0.26349354,0.99805045,0.0062649637,0.26297984
2020-10-09,0.0062967604,0.26360527,0.99748933,0.006280951,0.26294345
2020-10-10,0.0063671498,0.26390582,0.99692917,0.006347597,0.2630954
2020-10-11,0.006375684,0.26396412,0.99636966,0.0063525382,0.26300582
2020-10-12,0.006361803,0.26392093,0.99581045,0.00633515,0.26281524
2020-10-13,0.006359611,0.26388094,0.99525094,0.006329409,0.26262775
2020-10-14,0.0063839564,0.26403192,0.9946908,0.0063500623,0.2626301
2020-10-15,0.006371996,0.26404843,0.99412954,0.0063345893,0.26249835
2020-10-16,0.006373542,0.26400176,0.99356717,0.006332542,0.26230347
2020-10-17,0.006370778,0.2640099,0.9930033,0.0063262037,0.2621627
2020-10-18,0.0064238645,0.26421732,0.99243844,0.00637529,0.26221943
2020-10-19,0.0064127096,0.26418647,0.991873,0.0063605937,0.26203942
2020-10-20,0.0064593633,0.2643861,0.9913075,0.006403215,0.2620879
2020-10-21,0.006435857,0.2643516,0.9907427,0.0063762786,0.26190442
2020-10-22,0.0064446577,0.264325,0.9901793,0.006381367,0.26172915
2020-10-23,0.0065071806,0.2645527,0.98961836,0.0064396253,0.26180622
2020-10-24,0.0065164366,0.26459473,0.9890604,0.0064451494,0.26170018
2020-10-30,0.0065555875,0.26474094,0.98581266,0.006462581,0.260985
2020-10-31,0.006531059,0.2644972,0.98529226,0.0064350017,0.26060703
2020-11-01,0.006501179,0.2642099,0.98477876,0.0064022234,0.26018828
2020-11-02,0.0064862147,0.2640884,0.9842722,0.006384201,0.25993487
2020-11-03,0.0065270634,0.2644045,0.98377264,0.0064211464,0.26011392
2020-11-04,0.006616734,0.26491076,0.98327994,0.0065061017,0.26048145
2020-11-05,0.0066355513,0.26523063,0.9827942,0.0065213814,0.26066712
2020-11-06,0.006697213,0.26557863,0.98231524,0.006578774,0.26088193
2020-11-07,0.0067631486,0.26600844,0.98184264,0.0066403477,0.26117843
2020-11-08,0.006766658,0.26612315,0.98137605,0.006640636,0.26116687
2020-11-09,0.006711828,0.26583934,0.9809151,0.0065837335,0.26076582
2020-11-10,0.006732766,0.26597694,0.9804594,0.0066012037,0.2607796
2020-11-11,0.0067243604,0.2659339,0.98000824,0.0065899286,0.2606174
2020-11-12,0.006753082,0.26600027,0.9795614,0.0066150585,0.26056358
2020-11-13,0.0067207697,0.26575026,0.9791181,0.0065804273,0.2602009
2020-11-14,0.0066750725,0.26538685,0.9786783,0.0065327487,0.25972834
2020-11-15,0.0065879044,0.26487306,0.97824174,0.006444563,0.25910988
2020-11-16,0.006582962,0.264759,0.97780854,0.0064368765,0.25888363
2020-11-17,0.0066506574,0.26508352,0.9773792,0.0065002143,0.25908712
2020-11-18,0.0067238403,0.2654868,0.9769539,0.006568882,0.2593684
2020-11-19,0.0067420956,0.26556712,0.9765336,0.006583883,0.25933522
2020-11-20,0.006724097,0.26540062,0.97611874,0.006563517,0.25906253
2020-11-21,0.0067356112,0.26540038,0.9757104,0.006572006,0.2589539
2020-11-22,0.0067392867,0.26542947,0.9753089,0.0065728864,0.25887573
2020-11-23,0.006782771,0.26578903,0.97491515,0.0066126264,0.25912175
2020-11-24,0.0069232066,0.26666647,0.9745295,0.006746869,0.25987434
2020-11-25,0.007026819,0.26745555,0.97415257,0.006845194,0.2605425
2020-11-26,0.0070717274,0.26777533,0.9737849,0.0068863416,0.26075557
2020-11-27,0.0071198978,0.26816797,0.97342694,0.0069307,0.26104194
2020-11-28,0.0072024995,0.2686131,0.973079,0.0070086014,0.26138178
2020-11-29,0.0071601565,0.2686049,0.97274154,0.0069649816,0.26128316
2020-11-30,0.0071596913,0.26858348,0.9724148,0.00696219,0.26117456
2020-12-01,0.0072367117,0.26895085,0.9720987,0.007034798,0.26144677
2020-12-02,0.007243234,0.26892212,0.97179353,0.007038928,0.26133677
2020-12-03,0.0072345166,0.26883537,0.97149915,0.007028327,0.26117334
2020-12-04,0.0071783853,0.268444,0.97121555,0.0069717593,0.26071697
2020-12-05,0.0070993374,0.26776046,0.9709425,0.0068930485,0.25998
2020-12-06,0.006954236,0.2667391,0.97067964,0.0067503355,0.25891823
2020-12-07,0.0069144233,0.26613343,0.97042656,0.00670994,0.25826293
2020-12-08,0.006880893,0.26589137,0.9701827,0.0066757235,0.2579632
2020-12-09,0.0069058607,0.26590827,0.9699477,0.006698324,0.2579171
2020-12-10,0.0068891905,0.26569003,0.9697209,0.006680592,0.25764516
2020-12-11,0.0068344055,0.2653864,0.9695015,0.006625966,0.2572925
2020-12-12,0.006792786,0.26519996,0.9692892,0.006584174,0.25705546
2020-12-13,0.0068057226,0.26524228,0.9690835,0.0065953135,0.2570419
2020-12-14,0.0067975656,0.2652598,0.9688842,0.0065860543,0.25700605
2020-12-15,0.006795094,0.2654601,0.96869135,0.0065823486,0.2571489
2020-12-16,0.0068048304,0.2655042,0.9685051,0.006590513,0.2571422
2020-12-17,0.0068195444,0.26555628,0.9683257,0.00660354,0.25714496
2020-12-18,0.0068220454,0.2655187,0.96815366,0.0066047884,0.25706288
2020-12-19,0.006798753,0.2654567,0.9679895,0.0065811216,0.25695932
2020-12-20,0.006780559,0.26537845,0.967834,0.0065624556,0.2568423
2020-12-21,0.006854143,0.26567772,0.96768737,0.0066326675,0.25709298
2020-12-22,0.0069515076,0.2661497,0.96755046,0.0067259343,0.25751325
2020-12-23,0.007036435,0.26658034,0.9674235,0.0068072127,0.2578961
2020-12-24,0.007109186,0.26692382,0.9673072,0.006876767,0.25819734
2020-12-25,0.007076353,0.2668437,0.96720195,0.006844262,0.25809175
2020-12-26,0.0070807836,0.266893,0.9671082,0.006847884,0.2581144
2020-12-27,0.0071173627,0.26698992,0.9670261,0.0068826755,0.25818622
2020-12-28,0.007146692,0.26712567,0.96695626,0.0069105383,0.25829884
2020-12-29,0.007145718,0.2670771,0.96689886,0.006909187,0.25823653
